uid, format_version, puid, format, mimetype, size, creating_application_name, lastmodified, created, checksum_md5, lastmodified_fs, original, wellformed, valid, byteorder, title, charset, author, compression_scheme, pagecount, markupbasis, is_tagged, image_width, has_outline, markupBasisVersion, has_annotations, image_height, is_rightsmanaged, is_protected, has_forms, colorspace, YCbCrSubSampling, sampling_frequency_unit, sampling_frequency_x, sampling_frequency_y, bitspersample, samplesperpixel, lightsource, referenceBlackWhite, orientation, scanner_softwarename, linebreak, icc_profile_name, icc_profile_version, message, bit_depth, samplerate, channels, audio_dataencoding, offset, language, wordcount, charactercount, tablecount, graphicsCount, 
http://demo.roda-community.org/roda-core/get/roda:273/file_1, , , CONFLICT, CONFLICT, 17632, IBM_Lotus_Symphony/3.0$Win32 OpenOffice.org_project/310m11$Build-9399, Mon Jul 02 10:59:40 CEST 2012, , 510a506ddc7da7dc09be37425f2a8717, Mon Jul 02 10:59:40 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:248/file_1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 81682, , Mon Jul 02 10:59:56 CEST 2012, , f2149b33bd2cc63e37d5c5e9a7eb2e90, Mon Jul 02 10:59:56 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 558, , , , 335, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:262/file_1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 81682, , Mon Jul 02 10:59:46 CEST 2012, , f2149b33bd2cc63e37d5c5e9a7eb2e90, Mon Jul 02 10:59:46 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 558, , , , 335, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:277/file_1, , , CONFLICT, CONFLICT, 17632, IBM_Lotus_Symphony/3.0$Win32 OpenOffice.org_project/310m11$Build-9399, Mon Jul 02 10:59:36 CEST 2012, , 510a506ddc7da7dc09be37425f2a8717, Mon Jul 02 10:59:36 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:281/file_1, , , CONFLICT, CONFLICT, 17632, IBM_Lotus_Symphony/3.0$Win32 OpenOffice.org_project/310m11$Build-9399, Mon Jul 02 10:59:32 CEST 2012, , 510a506ddc7da7dc09be37425f2a8717, Mon Jul 02 10:59:32 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:294/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 403, , Mon Jul 02 10:59:21 CEST 2012, , eb160bc8166dd44d8cb9890f7230dd4a, Mon Jul 02 10:59:21 CEST 2012, true, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:285/file_1, , , CONFLICT, CONFLICT, 17632, IBM_Lotus_Symphony/3.0$Win32 OpenOffice.org_project/310m11$Build-9399, Mon Jul 02 10:59:29 CEST 2012, , 510a506ddc7da7dc09be37425f2a8717, Mon Jul 02 10:59:29 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:294/F1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 101347, *, Mon Jul 02 10:59:24 CEST 2012, , 176a0d3dd9767e23184993f018bafcbc, Mon Jul 02 10:59:24 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 960, , , , 638, , , , YCbCr, 2 2, no absolute unit of measurement, 1.0, 1.0, 8 8 8, 3, unknown, , , , , sRGB IEC61966-2-1 black scaled, 2.0.0, , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:297/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 403, , Mon Jul 02 10:59:15 CEST 2012, , eb160bc8166dd44d8cb9890f7230dd4a, Mon Jul 02 10:59:15 CEST 2012, false, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:310/F1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 420103, , Mon Jul 02 10:59:05 CEST 2012, Mon Jul 27 14:51:01 CEST 2009, 655670059a69919b4d17a491a3932de0, Mon Jul 02 10:59:05 CEST 2012, true, true, true, big endian, , , , CONFLICT, , , , 1600, , , , 1200, , , , CONFLICT, 1 1, CONFLICT, 72.0, 72.0, 8 8 8, 3, , , normal*, , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:310/F2, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 423014, , Mon Jul 02 10:59:08 CEST 2012, Mon Jul 27 14:51:01 CEST 2009, f8349137fa6ee427ed857be0c2b9a7cb, Mon Jul 02 10:59:08 CEST 2012, true, true, true, big endian, , , , CONFLICT, , , , 1600, , , , 1200, , , , CONFLICT, 1 1, CONFLICT, 72.0, 72.0, 8 8 8, 3, , , normal*, , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:297/F1, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 1843422, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:59:18 CEST 2012, , 69408339962b4b0e06c8f777a4ad2363, Mon Jul 02 10:59:18 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 960, , , , 638, , , , RGB, , no absolute unit of measurement, 72.0, 72.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , sRGB IEC61966-2-1 black scaled, 2.0.0, , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:313/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 665, , Mon Jul 02 10:58:37 CEST 2012, , c47952c1c8247943f5c28dfad597d2dd, Mon Jul 02 10:58:37 CEST 2012, false, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:310/F3, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 560430, , Mon Jul 02 10:59:12 CEST 2012, Mon Jul 27 14:50:41 CEST 2009, 91a8c437ed4d571487a6ee2886964081, Mon Jul 02 10:59:12 CEST 2012, true, true, true, big endian, , , , CONFLICT, , , , 1280, , , , 1024, , , , CONFLICT, 1 1, CONFLICT, 72.0, 72.0, 8 8 8, 3, , , normal*, , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:310/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 665, , Mon Jul 02 10:59:02 CEST 2012, , c47952c1c8247943f5c28dfad597d2dd, Mon Jul 02 10:59:02 CEST 2012, true, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:33/F0, 7.6.0 (1290) 0x7608000 (Mac OS X 10.5.6 9G71), , CONFLICT, CONFLICT, 32929098, , Mon Jul 02 10:58:32 CEST 2012, Mon May 18 21:31:25 CEST 2009, 69ee43d6a141802d583811a6b8066d6f, Mon Jul 02 10:58:32 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:313/F2, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 5780910, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:58:52 CEST 2012, Mon Jul 27 14:51:01 CEST 2009, 8206d835798c745bf90447c19dbda78b, Mon Jul 02 10:58:52 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1600, , , , 1200, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:36/F0, , x-fmt/386, CONFLICT, CONFLICT, 52977664, , Mon Jul 02 10:58:17 CEST 2012, , 62e1be2f8228c748a2720c3892d79289, Mon Jul 02 10:58:17 CEST 2012, false, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:313/F1, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 5779968, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:58:44 CEST 2012, Mon Jul 27 14:51:01 CEST 2009, ca5fe8217ad0b7850ee6f32e03e4db6c, Mon Jul 02 10:58:44 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1600, , , , 1200, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:313/F3, CONFLICT, fmt/10, Tagged Image File Format, image/tiff, 3944266, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, Mon Jul 02 10:58:58 CEST 2012, Mon Jul 27 14:50:41 CEST 2009, 736edc47005502c38cab672d5a56b050, Mon Jul 02 10:58:58 CEST 2012, false, true, true, little endian, , , , Uncompressed, , , , 1280, , , , 1024, , , , RGB, , no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , 0.0 255.0 0.0 255.0 0.0 255.0, normal*, ImageMagick 6.4.5 2009-01-22 Q16 OpenMP http://www.imagemagick.org, , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:68/F0, , , OpenDocument Text, application/vnd.oasis.opendocument.text, 609639, , Mon Jul 02 10:55:41 CEST 2012, , ac89c68a4ea394c96610232d2fe753aa, Mon Jul 02 10:55:41 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:55/F0, , fmt/6, CONFLICT, CONFLICT, 129986092, , Mon Jul 02 10:57:19 CEST 2012, , 4480a8bb983219d232826df15c21b7b4, Mon Jul 02 10:57:19 CEST 2012, false, true, true, LITTLE_ENDIAN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 32, 44100.0, 2, PCM audio in IEEE floating-point format, 44, , , , , , 
http://demo.roda-community.org/roda-core/get/roda:64/F0, CONFLICT, fmt/17, Portable Document Format, application/pdf, 8206695, Mac OS X 10.5.7 Quartz PDFContext/Apple Keynote 5.0.1, Mon Jul 02 10:55:51 CEST 2012, Mon Jun 01 09:47:22 CEST 2009, b26114267398dbad702226a8678e843a, Mon Jul 02 10:55:51 CEST 2012, true, true, true, , RODA: Repository of Authentic Digital Objects, , Luis Faria, , 71, , false, , false, , true, , false, false, false, , , , , , , , , , , , , , , File header gives version as 1.4 but catalog dictionary gives version as 1.3, , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 1907263, , Mon Jul 02 10:55:10 CEST 2012, , 67fb73e36534fbe1c9708f4b907c63d8, Mon Jul 02 10:55:10 CEST 2012, true, , , , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:71/F0, 1.5, fmt/19, Portable Document Format, application/pdf, 511493, CONFLICT, Mon Jul 02 10:55:37 CEST 2012, Fri Jun 05 11:34:15 CEST 2009, 4f291bf991779813757cb662734e1021, Mon Jul 02 10:55:37 CEST 2012, false, true, false, , RODA meets CRiB: addressing long-term digital preservation at the national level, , Miguel Ferreira, , 6, , CONFLICT, , false, , true, , false, false, false, , , , , , , , , , , , , , , Invalid destination object offset=152993, , , , , , en-US, , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F1, , , , , 10746, , , , a98253ec45703183b598e5beaf5ac7c6, Mon Jul 02 10:55:17 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F3, , , , , 10746, , , , dbc308bd6a0f0bd92bcd0e31581b44cb, Mon Jul 02 10:55:22 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F2, , , , , 10746, , , , 0fbb4728f60aeaf01293943a035dfab9, Mon Jul 02 10:55:19 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F5, , , , , 10746, , , , 450b4875758aad337d017de9bd51b859, Mon Jul 02 10:55:27 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F6, , , , , 10746, , , , c34d0588fec24286dcdf358006ca9570, Mon Jul 02 10:55:29 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F7, , , , , 10746, , , , 79884ec1ef2ac5e89c691ace5a1144b5, Mon Jul 02 10:55:31 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F8, , , , , 10746, , , , ceb498c4222c0a24275ec2ee433650ca, Mon Jul 02 10:55:34 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:80/F0, , , OpenDocument Text, application/vnd.oasis.opendocument.text, 453764, OpenOffice.org/2.2$Unix OpenOffice.org_project/680m10$Build-9128, Mon Jul 02 10:55:06 CEST 2012, , 7059394b132515c4577d6ff9e37ef798, Mon Jul 02 10:55:06 CEST 2012, true, , , , , , , , 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , en-GB, 768, 4608, 0, 6, 
http://demo.roda-community.org/roda-core/get/roda:88/F0, CONFLICT, fmt/49, CONFLICT, CONFLICT, 27835, , , , fcbeaa54b8f5cdef631270101efe5626, Mon Jul 02 10:55:00 CEST 2012, true, true, true, , , US-ASCII, , , , , , , , , , , , , , , , , , , , , , , , , LF, , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:83/F0, 1.4, fmt/18, Portable Document Format, application/pdf, 499673, OpenOffice.org 3.0/Writer, Mon Jul 02 10:55:03 CEST 2012, Fri Jun 05 12:48:56 CEST 2009, 1cadb5675153720dab2afd6c53694ca3, Mon Jul 02 10:55:03 CEST 2012, false, true, true, , Welcome to Ubuntu, , , , 3, , false, , true, , false, , false, false, false, , , , , , , , , , , , , , , , , , , , , en-GB, , , , , 
http://demo.roda-community.org/roda-core/get/roda:91/F0, 1.4, fmt/18, Portable Document Format, application/pdf, 216611, OpenOffice.org 3.0/Writer, Mon Jul 02 10:54:56 CEST 2012, Fri Jun 05 14:33:53 CEST 2009, 6be52d17dcd17b69af4ecd7e7d8a8848, Mon Jul 02 10:54:56 CEST 2012, false, true, true, , Об Ubuntu, , , , 1, , false, , true, , false, , false, false, false, , , , , , , , , , , , , , , , , , , , , en-US, , , , , 
http://demo.roda-community.org/roda-core/get/roda:76/F4, , , , , 10746, , , , 4d81edfe84ca96efe30d36834f026e8b, Mon Jul 02 10:55:24 CEST 2012, true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F0, 1.0, fmt/101, Extensible Markup Language, text/xml, 4824, , Mon Jul 02 10:52:47 CEST 2012, , e750a121ca877db1342df55e0dd583fa, Mon Jul 02 10:52:47 CEST 2012, true, true, true, , , UTF-8, , , , XML, , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F10, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 287969, , Mon Jul 02 10:52:54 CEST 2012, , 25c497fa5cbf54bdbd870ff70be43255, Mon Jul 02 10:52:54 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F1, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 354781, , Mon Jul 02 10:52:50 CEST 2012, , c065ee24cbf6a1061e23cd6d84cf735f, Mon Jul 02 10:52:50 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F12, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 297470, , Mon Jul 02 10:53:01 CEST 2012, , 9bee80ee456afe8c859d9e43c5468e53, Mon Jul 02 10:53:01 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F11, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 315584, , Mon Jul 02 10:52:57 CEST 2012, , 7aec441548718a6761190e730cac5523, Mon Jul 02 10:52:57 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F13, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 314104, , Mon Jul 02 10:53:04 CEST 2012, , d681d863415e4ad9c8a76eaa1031c0ff, Mon Jul 02 10:53:04 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F15, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 151959, , Mon Jul 02 10:53:11 CEST 2012, , 8346aaa383623b5721ad5f1ab3c86384, Mon Jul 02 10:53:11 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 2 2, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F14, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 264731, , Mon Jul 02 10:53:07 CEST 2012, , b0d22af9619d2d3378f46a0ded8416eb, Mon Jul 02 10:53:07 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F17, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 150958, , Mon Jul 02 10:53:17 CEST 2012, , 0331318fcc8b2c3bb9060d84718cc5dc, Mon Jul 02 10:53:17 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F16, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 147149, , Mon Jul 02 10:53:14 CEST 2012, , c05a40690e02e333a71a4cf31012173e, Mon Jul 02 10:53:14 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 2 2, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F18, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 355110, , Mon Jul 02 10:53:20 CEST 2012, , b0233fa09a0287cd158028ed76848720, Mon Jul 02 10:53:20 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F19, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 151959, , Mon Jul 02 10:53:23 CEST 2012, , 8346aaa383623b5721ad5f1ab3c86384, Mon Jul 02 10:53:23 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 2 2, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F20, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 150728, , Mon Jul 02 10:53:30 CEST 2012, , 7404cbb3efb8db210e085dd0d65ee553, Mon Jul 02 10:53:30 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F21, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 151043, , Mon Jul 02 10:53:33 CEST 2012, , 94b4556058f0cb9603c2fd94a938f9bc, Mon Jul 02 10:53:33 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F2, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 299964, , Mon Jul 02 10:53:26 CEST 2012, , 81c82a1b6378689114935ca3ba94cd1e, Mon Jul 02 10:53:26 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F23, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 153083, , Mon Jul 02 10:53:39 CEST 2012, , 42726d51a7e4233444f0c65fdbe93412, Mon Jul 02 10:53:39 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F24, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 151119, , Mon Jul 02 10:53:42 CEST 2012, , e956568a6906e3d4d438bfc97b5903ae, Mon Jul 02 10:53:42 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F25, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 100708, , Mon Jul 02 10:53:46 CEST 2012, , 6631ba43e98de57e660e9f90ceaedc83, Mon Jul 02 10:53:46 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 800, , , , 600, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F22, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 153433, , Mon Jul 02 10:53:36 CEST 2012, , 5e51701d5ead9c54d07ebdec87f248f6, Mon Jul 02 10:53:36 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F28, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 356939, , Mon Jul 02 10:53:56 CEST 2012, , 70d3050dd298e57fe4da2eea4e6e675d, Mon Jul 02 10:53:56 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F26, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 152248, , Mon Jul 02 10:53:49 CEST 2012, , 9ab218f3a1f561efae032fe74b700f23, Mon Jul 02 10:53:49 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F27, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 153339, Cluster of kabangs on the water with sail of another in foreground., Mon Jul 02 10:53:52 CEST 2012, , cd9dcc7062bbca78d63160bfbe6343ca, Mon Jul 02 10:53:52 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1024, , , , 768, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F30, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 317821, , Mon Jul 02 10:54:06 CEST 2012, , 364fd5d38e9d31abd8f56874e4ef539f, Mon Jul 02 10:54:06 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, , , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F3, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 332479, , Mon Jul 02 10:54:02 CEST 2012, , ee6de124cf22d4409cfac0494c84abcf, Mon Jul 02 10:54:02 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 1 1, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
http://demo.roda-community.org/roda-core/get/roda:96/F29, 1.02, fmt/44, JPEG File Interchange Format, image/jpeg, 316370, , Mon Jul 02 10:53:59 CEST 2012, , 6f2e4f2bc7822b33f9b5c4dace317d6a, Mon Jul 02 10:53:59 CEST 2012, true, true, true, big endian, , , , JPEG (old-style), , , , 1280, , , , 1024, , , , YCbCr, 2 2, no absolute unit of measurement, 100.0, 100.0, 8 8 8, 3, unknown, , , , , , , , , , , , , , , , , , 
